Time (s),Heave Velocity (m/s)
9.025703081,-0.3457449849
9.025703081,-0.3477872658
9.044707402,-0.3825060403
9.039956322,-0.3859098418
9.039956322,-0.3886328829
9.039956322,-0.391355924
9.039956322,-0.3940789652
9.039956322,-0.3968020063
9.039956322,-0.3995250475
9.039956322,-0.4022480886
9.039956322,-0.4046307496
9.044707402,-0.4328823014
9.039956322,-0.4359457227
9.039956322,-0.439009144
9.039956322,-0.4417321851
9.039956322,-0.4444552263
9.039956322,-0.4471782674
9.039956322,-0.4499013086
9.039956322,-0.4526243497
9.025703081,-0.4539858703
9.054209562,-0.3756984375
9.054209562,-0.3784214786
9.068462802,-0.4260746986
9.068462802,-0.4287977397
9.068462802,-0.4560281511
9.068462802,-0.4587511923
9.082716043,-0.4029288489
9.101720363,-0.4315207809
9.096969283,-0.4349245823
9.096969283,-0.4376476234
9.096969283,-0.4403706646
9.096969283,-0.4430937057
9.096969283,-0.4458167469
9.096969283,-0.448539788
9.096969283,-0.4512628291
9.096969283,-0.4539858703
9.096969283,-0.4832585625
9.096969283,-0.4859816037
9.096969283,-0.4887046448
9.111222524,-0.4274362192
9.130226844,-0.4573896717
9.111222524,-0.4601127128
9.130226844,-0.491427686
9.125475764,-0.4948314874
9.125475764,-0.4975545285
9.125475764,-0.5002775697
9.125475764,-0.5030006108
9.125475764,-0.5057236519
9.139729005,-0.4505820688
9.139729005,-0.45330511
9.153982245,-0.4825778023
9.153982245,-0.4853008434
9.153982245,-0.4880238845
9.158733325,-0.5091274534
9.153982245,-0.5125312548
9.139729005,-0.5138927754
9.182488726,-0.491427686
9.182488726,-0.4941507271
9.182488726,-0.4968737682
9.182488726,-0.4995968094
9.182488726,-0.5023198505
9.182488726,-0.5050428917
9.182488726,-0.5159350562
9.196741966,-0.4887046448
9.210995207,-0.5077659328
9.210995207,-0.5104889739
9.210995207,-0.5132120151
9.225248447,-0.5050428917
9.225248447,-0.5152542959
9.239501688,-0.5377193853
9.239501688,-0.5404424265
9.268008169,-0.5421443272
9.29651465,-0.5370386251
9.29651465,-0.5397616662
9.32502113,-0.5424847073
9.353527611,-0.5349963442
9.353527611,-0.5377193853
9.353527611,-0.5404424265
9.382034092,-0.5241041796
9.382034092,-0.5268272208
9.382034092,-0.5295502619
9.382034092,-0.5322733031
9.382034092,-0.5424847073
9.410540573,-0.5186580974
9.410540573,-0.5213811385
9.410540573,-0.5349963442
9.410540573,-0.5377193853
9.410540573,-0.5401020463
9.439047054,-0.5241041796
9.439047054,-0.5268272208
9.439047054,-0.5295502619
9.439047054,-0.5322733031
9.424793814,-0.5424847073
9.467553535,-0.4832585625
9.467553535,-0.4859816037
9.467553535,-0.4887046448
9.467553535,-0.491427686
9.467553535,-0.4941507271
9.467553535,-0.496193008
9.467553535,-0.5186580974
9.467553535,-0.5213811385
9.453300295,-0.5343155839
9.500811096,-0.4641972746
9.496060016,-0.467601076
9.496060016,-0.4703241171
9.496060016,-0.4730471583
9.496060016,-0.4757701994
9.496060016,-0.4784932405
9.496060016,-0.4812162817
9.481806775,-0.5241041796
9.524566497,-0.4846200831
9.524566497,-0.4873431242
9.524566497,-0.4900661654
9.524566497,-0.4927892065
9.524566497,-0.4955122477
9.510313256,-0.4975545285
9.553072978,-0.415182534
9.553072978,-0.4179055752
9.553072978,-0.4206286163
9.553072978,-0.4233516574
9.553072978,-0.4260746986
9.553072978,-0.4287977397
9.553072978,-0.4315207809
9.553072978,-0.434243822
9.553072978,-0.4369668631
9.553072978,-0.4396899043
9.553072978,-0.462835754
9.553072978,-0.4655587951
9.553072978,-0.4682818363
9.553072978,-0.4710048774
9.553072978,-0.4737279185
9.553072978,-0.4764509597
9.553072978,-0.4791740008
9.553072978,-0.481897042
9.581579459,-0.4070134106
9.581579459,-0.4097364517
9.581579459,-0.4124594929
9.567326218,-0.4839393228
9.610085939,-0.3583390502
9.61483702,-0.3648062729
9.610085939,-0.3682100743
9.610085939,-0.3709331155
9.610085939,-0.3736561566
9.610085939,-0.3763791978
9.610085939,-0.3791022389
9.610085939,-0.3818252801
9.610085939,-0.3845483212
9.610085939,-0.415182534
9.610085939,-0.4179055752
9.610085939,-0.4206286163
9.610085939,-0.4233516574
9.610085939,-0.4260746986
9.610085939,-0.4287977397
9.610085939,-0.4315207809
9.610085939,-0.434243822
9.610085939,-0.4369668631
9.610085939,-0.4396899043
9.595832699,-0.4417321851
9.595832699,-0.4641972746
9.63859242,-0.3525525878
9.63859242,-0.3552756289
9.63859242,-0.3607217112
9.63859242,-0.4076941709
9.63859242,-0.410417212
9.63859242,-0.4131402532
9.667098901,-0.2994532856
9.671849981,-0.3062608884
9.667098901,-0.3096646898
9.667098901,-0.312387731
9.667098901,-0.3151107721
9.667098901,-0.3178338133
9.667098901,-0.3205568544
9.667098901,-0.3232798955
9.667098901,-0.3260029367
9.667098901,-0.3287259778
9.667098901,-0.3579986701
9.667098901,-0.3634447524
9.667098901,-0.3661677935
9.667098901,-0.3688908346
9.667098901,-0.3716138758
9.667098901,-0.3743369169
9.667098901,-0.3770599581
9.667098901,-0.3797829992
9.667098901,-0.3825060403
9.667098901,-0.3848887013
9.652845661,-0.4165440546
9.652845661,-0.4192670957
9.652845661,-0.4213093766
9.695605382,-0.2657556514
9.700356462,-0.2722228741
9.695605382,-0.2967302444
9.695605382,-0.3021763267
9.695605382,-0.3525525878
9.695605382,-0.3552756289
9.695605382,-0.3607217112
9.724111863,-0.2436309422
9.724111863,-0.2463539833
9.724111863,-0.2490770245
9.724111863,-0.2518000656
9.724111863,-0.2545231067
9.724111863,-0.2572461479
9.724111863,-0.259969189
9.724111863,-0.2626922302
9.724111863,-0.2681383124
9.728862943,-0.2994532856
9.728862943,-0.3048993678
9.724111863,-0.3083031693
9.724111863,-0.3110262104
9.724111863,-0.3137492515
9.724111863,-0.3164722927
9.724111863,-0.3191953338
9.724111863,-0.321918375
9.724111863,-0.3246414161
9.724111863,-0.3273644572
9.709858623,-0.3294067381
9.709858623,-0.3579986701
9.709858623,-0.3634447524
9.709858623,-0.3661677935
9.709858623,-0.3682100743
9.752618344,-0.1976796229
9.752618344,-0.2027853251
9.752618344,-0.2055083662
9.752618344,-0.2082314073
9.752618344,-0.2109544485
9.752618344,-0.2136774896
9.752618344,-0.2164005308
9.752618344,-0.240907901
9.752618344,-0.2654152713
9.752618344,-0.2708613536
9.752618344,-0.2735843947
9.752618344,-0.2960494841
9.785875905,-0.1614858678
9.785875905,-0.1864470782
9.781124825,-0.1898508796
9.781124825,-0.1925739208
9.781124825,-0.1952969619
9.785875905,-0.2000622839
9.785875905,-0.2186697317
9.781124825,-0.2436309422
9.781124825,-0.2463539833
9.781124825,-0.2490770245
9.781124825,-0.2518000656
9.781124825,-0.2545231067
9.781124825,-0.2572461479
9.781124825,-0.259969189
9.781124825,-0.2626922302
9.781124825,-0.2681383124
9.766871584,-0.2994532856
9.766871584,-0.3021763267
9.766871584,-0.3048993678
9.766871584,-0.307622409
9.814382386,-0.1306247348
9.809631306,-0.1340285363
9.809631306,-0.1367515774
9.809631306,-0.1394746185
9.809631306,-0.1421976597
9.809631306,-0.1449207008
9.809631306,-0.147643742
9.809631306,-0.1503667831
9.809631306,-0.1530898243
9.809631306,-0.1558128654
9.809631306,-0.1585359065
9.809631306,-0.2041468456
9.809631306,-0.2068698868
9.809631306,-0.2095929279
9.809631306,-0.2123159691
9.809631306,-0.2150390102
9.809631306,-0.2412482812
9.795378065,-0.2654152713
9.795378065,-0.2708613536
9.795378065,-0.2729036344
9.838137787,-0.08807721702
9.842888867,-0.09250215888
9.838137787,-0.0959059603
9.838137787,-0.09862900144
9.838137787,-0.1013520426
9.838137787,-0.1040750837
9.838137787,-0.1061173646
9.838137787,-0.161939708
9.838137787,-0.1850855577
9.838137787,-0.1878085988
9.838137787,-0.1905316399
9.838137787,-0.1932546811
9.838137787,-0.1959777222
9.838137787,-0.1987007634
9.838137787,-0.2014238045
9.823884546,-0.2177620513
9.866644267,-0.0479123602
9.866644267,-0.07480239146
9.866644267,-0.0775254326
9.866644267,-0.08024847374
9.866644267,-0.08297151488
9.866644267,-0.08569455602
9.866644267,-0.1292632143
9.866644267,-0.1319862554
9.866644267,-0.1347092966
9.866644267,-0.1374323377
9.866644267,-0.1401553788
9.866644267,-0.14287842
9.866644267,-0.1456014611
9.866644267,-0.1483245023
9.866644267,-0.1510475434
9.866644267,-0.1537705845
9.866644267,-0.1564936257
9.866644267,-0.1592166668
9.852391027,-0.1639819888
9.852391027,-0.2041468456
9.852391027,-0.2061891265
9.895150748,-0.02034156865
9.895150748,-0.02306460979
9.895150748,-0.02578765093
9.895150748,-0.02851069207
9.895150748,-0.03123373321
9.895150748,-0.03395677435
9.895150748,-0.0366798155
9.895150748,-0.03940285664
9.895150748,-0.04212589778
9.895150748,-0.04484893892
9.895150748,-0.0502950212
9.899901829,-0.08841759716
9.895150748,-0.09182139859
9.895150748,-0.09454443973
9.895150748,-0.09726748087
9.895150748,-0.09999052201
9.895150748,-0.1027135632
9.895150748,-0.1054366043
9.880897508,-0.1074788851
9.880897508,-0.161939708
9.923657229,0.02901355202
9.923657229,0.0232270896
9.923657229,0.02050404846
9.923657229,0.01778100731
9.923657229,0.01505796617
9.923657229,0.01233492503
9.923657229,0.009611883893
9.923657229,0.006888842753
9.923657229,0.004506181755
9.923657229,-0.01761852751
9.923657229,-0.04757198006
9.923657229,-0.07412163118
9.923657229,-0.07684467232
9.923657229,-0.07956771346
9.923657229,-0.0822907546
9.923657229,-0.08501379574
9.909403989,-0.1306247348
9.909403989,-0.1326670157
9.95216371,0.06713612799
9.95691479,0.06271118613
9.95216371,0.05998814499
9.95216371,0.0368422953
9.95216371,0.03411925416
9.95216371,0.03139621302
9.95216371,0.02595013074
9.95216371,-0.02034156865
9.95216371,-0.02306460979
9.95216371,-0.02578765093
9.95216371,-0.02851069207
9.95216371,-0.03123373321
9.95216371,-0.03395677435
9.95216371,-0.0366798155
9.95216371,-0.03940285664
9.95216371,-0.04212589778
9.95216371,-0.04484893892
9.95216371,-0.0502950212
9.93791047,-0.08841759716
9.93791047,-0.0911406383
9.93791047,-0.09386367945
9.93791047,-0.0959059603
9.985421271,0.09130311811
9.980670191,0.08789931668
9.980670191,0.08517627554
9.980670191,0.0824532344
9.980670191,0.07973019326
9.980670191,0.07700715212
9.980670191,0.07428411098
9.980670191,0.07156106984
9.980670191,0.0688380287
9.985421271,0.02867317188
9.985421271,0.0232270896
9.980670191,0.01982328817
9.980670191,0.01710024703
9.980670191,0.01437720589
9.980670191,0.01165416475
9.980670191,0.008931123608
9.980670191,0.006208082468
9.980670191,0.00382542147
9.980670191,-0.0182992878
9.966416951,-0.04757198006
10.01392775,0.1444024203
10.00917667,0.1409986189
10.00917667,0.1382755778
10.00917667,0.1355525366
10.00917667,0.1328294955
10.00917667,0.1301064544
10.00917667,0.1273834132
10.00917667,0.1246603721
10.00917667,0.1219373309
10.00917667,0.1192142898
10.00917667,0.1164912487
10.01392775,0.06543422727
10.00917667,0.06203042585
10.00917667,0.05930738471
10.00917667,0.03752305558
10.00917667,0.03480001444
10.00917667,0.0320769733
10.03768315,0.1798019552
10.03768315,0.177078914
10.03768315,0.1743558729
10.03768315,0.172313592
10.03768315,0.1484869821
10.03768315,0.09402615925
10.03768315,0.09130311811
10.03768315,0.08858007697
10.03768315,0.08585703583
10.03768315,0.08313399469
10.03768315,0.08041095355
10.03768315,0.07768791241
10.03768315,0.07496487126
10.03768315,0.07224183012
10.03768315,0.06951878898
10.02342991,0.02867317188
10.02342991,0.02595013074
10.02342991,0.0232270896
10.02342991,0.02050404846
10.02342991,0.0184617676
10.06618963,0.2015862843
10.06618963,0.1988632432
10.06618963,0.196140202
10.06618963,0.1934171609
10.06618963,0.1906941197
10.06618963,0.1879710786
10.06618963,0.1852480375
10.06618963,0.1825249963
10.06618963,0.1457639409
10.06618963,0.1430408998
10.06618963,0.1403178586
10.06618963,0.1375948175
10.06618963,0.1348717764
10.06618963,0.1321487352
10.06618963,0.1294256941
10.06618963,0.1267026529
10.06618963,0.1239796118
10.06618963,0.1212565707
10.06618963,0.1185335295
10.06618963,0.1158104884
10.05193639,0.06679574784
10.05193639,0.0640727067
10.05193639,0.06134966556
10.09469611,0.2482183638
10.09469611,0.2451549425
10.09469611,0.2424319014
10.09469611,0.2397088603
10.09469611,0.2369858191
10.09469611,0.234262778
10.09469611,0.2315397368
10.09469611,0.2288166957
10.09469611,0.2267744148
10.09944719,0.2043093254
10.09944719,0.1798019552
10.09469611,0.1763981537
10.09469611,0.1736751126
10.09469611,0.1712924516
10.09469611,0.1484869821
10.1232026,0.2856601795
10.12795368,0.2587701482
10.1232026,0.2553663468
10.1232026,0.2526433057
10.1232026,0.2499202645
10.1232026,0.2002247637
10.1232026,0.1975017226
10.1232026,0.1947786814
10.1232026,0.1920556403
10.1232026,0.1893325992
10.1232026,0.186609558
10.1232026,0.1838865169
10.10894936,0.1457639409
10.10894936,0.1430408998
10.10894936,0.1403178586
10.10894936,0.1375948175
10.10894936,0.1348717764
10.15646016,0.3132309711
10.15170908,0.3098271696
10.15170908,0.3071041285
10.15170908,0.3043810874
10.15170908,0.3016580462
10.15170908,0.2989350051
10.15170908,0.2962119639
10.15170908,0.2934889228
10.15170908,0.2907658816
10.15170908,0.2880428405
10.15646016,0.2832775185
10.15170908,0.2465164631
10.15170908,0.243793422
10.15170908,0.2410703808
10.15170908,0.2383473397
10.15170908,0.2356242986
10.15170908,0.2329012574
10.15170908,0.2301782163
10.15170908,0.2274551751
10.13745584,0.205670846
10.13745584,0.2029478049
10.13745584,0.1811634757
10.13745584,0.1784404346
10.13745584,0.1757173935
10.13745584,0.1729943523
10.13745584,0.1709520715
10.18021556,0.3459074647
10.18021556,0.3435248037
10.18496664,0.3395537021
10.18021556,0.2601316688
10.18021556,0.2574086277
10.18021556,0.2546855865
10.18021556,0.2519625454
10.18021556,0.2492395043
10.20872204,0.370414835
10.20872204,0.3676917939
10.20872204,0.3649687527
10.20872204,0.3622457116
10.20872204,0.3595226704
10.20872204,0.3567996293
10.20872204,0.3540765882
10.20872204,0.351353547
10.20872204,0.3486305059
10.20872204,0.3159540122
10.20872204,0.3132309711
10.20872204,0.3105079299
10.20872204,0.3077848888
10.20872204,0.3050618476
10.20872204,0.3023388065
10.20872204,0.2996157654
10.20872204,0.2968927242
10.20872204,0.2941696831
10.20872204,0.2914466419
10.20872204,0.2887236008
10.20872204,0.2860005597
10.20872204,0.2832775185
10.1944688,0.2812352377
10.1944688,0.2465164631
10.1944688,0.243793422
10.2419796,0.4017298081
10.23722852,0.3983260067
10.23722852,0.3956029656
10.2419796,0.3459074647
10.23722852,0.3425036633
10.23722852,0.3397806222
10.23722852,0.3373979612
10.27048608,0.4248756578
10.265735,0.4214718564
10.265735,0.4187488153
10.265735,0.4160257741
10.265735,0.413302733
10.265735,0.4105796918
10.265735,0.4078566507
10.265735,0.4051336095
10.265735,0.3932203046
10.265735,0.3717763556
10.265735,0.3690533144
10.265735,0.3663302733
10.265735,0.3636072322
10.265735,0.360884191
10.265735,0.3581611499
10.265735,0.3554381087
10.265735,0.3527150676
10.265735,0.3499920265
10.25148176,0.3145924916
10.25148176,0.3118694505
10.25148176,0.3091464093
10.29424148,0.4017298081
10.29424148,0.399006767
10.29424148,0.3962837258
10.27998824,0.3472689853
10.27998824,0.3445459442
10.27998824,0.341822903
10.27998824,0.3397806222
10.32749904,0.4670827955
10.32274796,0.4636789941
10.32274796,0.4609559529
10.32274796,0.4582329118
10.32274796,0.4555098706
10.32274796,0.4527868295
10.32274796,0.4500637884
10.32274796,0.4262371784
10.32274796,0.4235141372
10.32274796,0.4207910961
10.32274796,0.418068055
10.32274796,0.4153450138
10.32274796,0.4126219727
10.32274796,0.4098989315
10.32274796,0.4071758904
10.32274796,0.4044528493
10.30849472,0.3935606847
10.30849472,0.370414835
10.30849472,0.3683725542
10.35600552,0.4820595218
10.35125444,0.4786557203
10.35125444,0.4759326792
10.35125444,0.4732096381
10.35125444,0.4704865969
10.3370012,0.4017298081
10.3370012,0.399006767
10.3370012,0.3962837258
10.37976092,0.4670827955
10.37976092,0.4643597544
10.37976092,0.4616367132
10.37976092,0.4589136721
10.37976092,0.4561906309
10.37976092,0.4534675898
10.37976092,0.4507445487
10.36550768,0.4487022678
10.36550768,0.4262371784
10.36550768,0.4235141372
10.36550768,0.4214718564
10.4082674,0.5133744949
10.4082674,0.5106514537
10.4082674,0.5079284126
10.4082674,0.5052053715
10.4082674,0.4834210423
10.4082674,0.4806980012
10.4082674,0.4779749601
10.4082674,0.4752519189
10.4082674,0.4725288778
10.4082674,0.4698058366
10.43677389,0.5242666594
10.43677389,0.5215436183
10.43677389,0.5188205772
10.43677389,0.516097536
10.42252064,0.4670827955
10.42252064,0.4650405146
10.46528037,0.5297127417
10.46528037,0.5269897006
10.46528037,0.5133744949
10.46528037,0.5106514537
10.46528037,0.5079284126
10.46528037,0.5052053715
10.49378685,0.535158824
10.49378685,0.5324357829
10.49378685,0.5242666594
10.49378685,0.5215436183
10.49378685,0.5188205772
10.49378685,0.516097536
10.52229333,0.5378818651
10.52229333,0.5297127417
10.52229333,0.5269897006
10.50804009,0.5133744949
10.55079981,0.535158824
10.55079981,0.5324357829
10.53654657,0.5242666594
10.56505305,0.5378818651
10.63631925,0.5212032382
10.66482573,0.5188205772
10.66482573,0.516097536
10.66482573,0.5133744949
10.66482573,0.5106514537
10.69333221,0.5215436183
10.69333221,0.5079284126
10.69333221,0.5052053715
10.69333221,0.5024823303
10.69333221,0.4997592892
10.69333221,0.497036248
10.69333221,0.494653587
10.72183869,0.5188205772
10.72183869,0.516097536
10.72183869,0.5133744949
10.72183869,0.5106514537
10.72183869,0.4915901658
10.72183869,0.4888671246
10.73609193,0.5215436183
10.75034518,0.5079284126
10.75034518,0.5052053715
10.75034518,0.5024823303
10.75034518,0.4997592892
10.75034518,0.497036248
10.75034518,0.4943132069
10.75509626,0.4643597544
10.73609193,0.4623174735
10.75034518,0.4578925316
10.76459842,0.5106514537
10.78360274,0.4915901658
10.77885166,0.4885267445
10.78360274,0.4602751926
10.78360274,0.4548291104
10.77885166,0.4514253089
10.77885166,0.4487022678
10.77885166,0.4459792267
10.77885166,0.4432561855
10.77885166,0.4405331444
10.7931049,0.4983977686
10.7931049,0.4956747275
10.80735814,0.4664020352
10.80735814,0.4636789941
10.81210922,0.4371293429
10.80735814,0.4340659217
10.83586462,0.4602751926
10.83586462,0.4575521515
10.83586462,0.4548291104
10.83586462,0.4521060692
10.83586462,0.4493830281
10.83586462,0.4466599869
10.83586462,0.4439369458
10.83586462,0.4412139047
10.83586462,0.4098989315
10.83586462,0.4071758904
10.83586462,0.4044528493
10.83586462,0.4017298081
10.83586462,0.399006767
10.83586462,0.3962837258
10.83586462,0.3939010648
10.83586462,0.3911780237
10.83586462,0.3884549826
10.85011786,0.4629982338
10.86912218,0.4384908635
10.8643711,0.4350870621
10.85011786,0.4330447812
10.86912218,0.3853915613
10.8643711,0.3819877599
10.8643711,0.3792647187
10.8643711,0.3772224379
10.87862434,0.4425754252
10.89287758,0.4105796918
10.89287758,0.4078566507
10.89287758,0.4051336095
10.89287758,0.4024105684
10.89287758,0.3996875273
10.89287758,0.3969644861
10.89287758,0.394241445
10.89287758,0.3915184038
10.89287758,0.3887953627
10.89762866,0.3540765882
10.89287758,0.3506727867
10.89287758,0.3479497456
10.89287758,0.3452267045
10.89287758,0.3425036633
10.89287758,0.3397806222
10.89287758,0.337057581
10.89287758,0.3343345399
10.87862434,0.3329730193
10.92138406,0.3853915613
10.92138406,0.3826685201
10.92138406,0.379945479
10.92138406,0.377562818
10.92613514,0.3309307385
10.92138406,0.327526937
10.92138406,0.3248038959
10.92138406,0.3224212349
10.92138406,0.2979138646
10.9356373,0.3935606847
10.9356373,0.3908376436
10.9356373,0.3881146024
10.9356373,0.3567996293
10.94989054,0.3540765882
10.94989054,0.351353547
10.94989054,0.3486305059
10.94989054,0.3459074647
10.94989054,0.3431844236
10.94989054,0.3404613825
10.94989054,0.3377383413
10.94989054,0.3350153002
10.95464162,0.2955312036
10.94989054,0.2921274022
10.94989054,0.2894043611
10.94989054,0.2866813199
10.94989054,0.2839582788
10.94989054,0.2812352377
10.94989054,0.2785121965
10.94989054,0.2757891554
10.94989054,0.2730661142
10.94989054,0.2693219327
10.97839702,0.332292259
10.97839702,0.3295692179
10.97839702,0.3268461768
10.97839702,0.3241231356
10.97839702,0.3220808548
10.97839702,0.2996157654
10.97839702,0.2669392717
10.97839702,0.2410703808
10.97839702,0.2383473397
10.9831481,0.234262778
10.96414378,0.2322204971
10.99265026,0.3377383413
10.99265026,0.3350153002
11.0069035,0.2968927242
11.0069035,0.2941696831
11.0069035,0.2914466419
11.0069035,0.2887236008
11.0069035,0.2860005597
11.0069035,0.2832775185
11.0069035,0.2805544774
11.0069035,0.2778314362
11.0069035,0.2751083951
11.0069035,0.272385354
11.0069035,0.2696623128
11.0069035,0.2648969908
11.0069035,0.243793422
11.0069035,0.2301782163
11.0069035,0.2274551751
11.0069035,0.224732134
11.0069035,0.2220090929
11.0069035,0.2192860517
11.0069035,0.2165630106
11.0069035,0.2138399694
11.0069035,0.2111169283
11.02115674,0.2996157654
11.03540998,0.2669392717
11.03540998,0.2410703808
11.03540998,0.2383473397
11.03540998,0.2356242986
11.03540998,0.2329012574
11.04016106,0.186609558
11.03540998,0.1832057566
11.03540998,0.1804827155
11.03540998,0.1777596743
11.03540998,0.1750366332
11.03540998,0.172313592
11.03540998,0.1695905509
11.03540998,0.1668675098
11.04016106,0.1621021878
11.03540998,0.1586983863
11.04966322,0.2751083951
11.04966322,0.272385354
11.04966322,0.2696623128
11.04966322,0.243793422
11.06866755,0.2301782163
11.06391646,0.2267744148
11.06391646,0.2240513737
11.06391646,0.2213283326
11.06391646,0.2186052914
11.06391646,0.2158822503
11.06391646,0.2131592091
11.06391646,0.2107765481
11.06866755,0.155521505
11.06391646,0.1321487352
11.06391646,0.1294256941
11.06391646,0.1243199919
11.07816971,0.2397088603
11.07816971,0.2369858191
11.07816971,0.234262778
11.09242295,0.1886518389
11.09242295,0.1859287977
11.09242295,0.1832057566
11.09242295,0.1804827155
11.09242295,0.1777596743
11.09242295,0.1750366332
11.09242295,0.172313592
11.09242295,0.1695905509
11.09242295,0.1668675098
11.09242295,0.1641444686
11.09242295,0.1614214275
11.09242295,0.1586983863
11.09242295,0.1267026529
11.09242295,0.1212565707
11.09242295,0.1185335295
11.09242295,0.1158104884
11.09242295,0.1130874472
11.09242295,0.1103644061
11.09242295,0.107641365
11.09242295,0.1049183238
11.09242295,0.1021952827
11.09242295,0.09981262167
11.12092943,0.1559753452
11.10667619,0.1532523041
11.12092943,0.1321487352
11.12092943,0.1294256941
11.12092943,0.1239796118
11.12092943,0.07632639184
11.12092943,0.07360335069
11.12092943,0.07088030955
11.12092943,0.06815726841
11.12092943,0.06543422727
11.12092943,0.06271118613
11.12092943,0.05998814499
11.12092943,0.05726510385
11.12092943,0.05454206271
11.13518267,0.1702713112
11.13518267,0.16754827
11.13518267,0.1648252289
11.13518267,0.1621021878
11.13518267,0.1593791466
11.14943591,0.1267026529
11.14943591,0.1212565707
11.14943591,0.1185335295
11.14943591,0.1158104884
11.14943591,0.1130874472
11.14943591,0.1103644061
11.14943591,0.107641365
11.14943591,0.1049183238
11.14943591,0.1021952827
11.14943591,0.09947224153
11.15418699,0.05181902157
11.14943591,0.04841522015
11.14943591,0.045692179
11.13518267,0.04433065843
11.15418699,0.01914252788
11.14943591,0.01573872646
11.14943591,0.01301568532
11.14943591,0.01029264418
11.13518267,0.008931123608
11.16368915,0.1321487352
11.16368915,0.1294256941
11.16368915,0.1239796118
11.17794239,0.07700715212
11.17794239,0.07428411098
11.17794239,0.07156106984
11.17794239,0.0688380287
11.17794239,0.06611498756
11.17794239,0.06339194642
11.17794239,0.06066890528
11.17794239,0.05794586414
11.17794239,0.055222823
11.17794239,0.006888842753
11.17794239,0.004165801612
11.17794239,0.001442760472
11.17794239,-0.001280280669
11.17794239,-0.004003321809
11.17794239,-0.00672636295
11.17794239,-0.00944940409
11.17794239,-0.01149168495
11.20644887,0.05181902157
11.20644887,0.04909598043
11.20644887,0.04637293929
11.20644887,0.04399027829
11.20644887,0.02050404846
11.20644887,0.01778100731
11.20644887,0.01505796617
11.20644887,0.01233492503
11.20644887,0.009611883893
11.21119995,-0.03531829492
11.20644887,-0.03872209635
11.20644887,-0.04144513749
11.20644887,-0.04416817863
11.20644887,-0.04689121977
11.20644887,-0.04961426091
11.20644887,-0.05233730205
11.20644887,-0.05506034319
11.20644887,-0.05778338433
11.20644887,-0.06050642547
11.20644887,-0.06322946661
11.20644887,-0.06595250776
11.22070211,0.05726510385
11.22070211,0.05454206271
11.23970643,0.006888842753
11.23495535,0.003485041327
11.23495535,0.0007620001866
11.23495535,-0.001961040954
11.23495535,-0.004684082094
11.23495535,-0.007407123235
11.23495535,-0.01013016438
11.23495535,-0.01251282537
11.23495535,-0.0911406383
11.23495535,-0.09386367945
11.23495535,-0.09658672059
11.23495535,-0.09896938158
11.23970643,-0.1033943234
11.24920859,0.01914252788
11.24920859,0.01641948674
11.24920859,0.0136964456
11.24920859,0.01097340446
11.26346183,-0.03463753464
11.26346183,-0.03736057578
11.26346183,-0.04008361692
11.26346183,-0.04280665806
11.26346183,-0.0455296992
11.26346183,-0.04825274034
11.26346183,-0.05097578148
11.26346183,-0.05369882262
11.26346183,-0.05642186376
11.26346183,-0.0591449049
11.26346183,-0.06186794604
11.26346183,-0.06459098719
11.26346183,-0.06697364818
11.26821291,-0.1074788851
11.26346183,-0.1108826866
11.26346183,-0.1136057277
11.26346183,-0.1163287689
11.26346183,-0.11905181
11.26346183,-0.1217748511
11.29196831,-0.09045987802
11.29196831,-0.09318291916
11.29196831,-0.0959059603
11.29196831,-0.09862900144
11.29196831,-0.1013520426
11.29196831,-0.1040750837
11.29196831,-0.1241575121
11.29196831,-0.1456014611
11.29196831,-0.1483245023
11.29196831,-0.1510475434
11.29196831,-0.1537705845
11.29196831,-0.1564936257
11.29196831,-0.1592166668
11.29196831,-0.161939708
11.29196831,-0.1646627491
11.29196831,-0.1673857902
11.29196831,-0.1701088314
11.29196831,-0.1728318725
11.29196831,-0.1755549137
11.29196831,-0.1779375747
11.30622155,-0.05710262405
11.30622155,-0.05982566519
11.30622155,-0.06254870633
11.30622155,-0.06527174747
11.30622155,-0.06731402833
11.32047479,-0.1074788851
11.32047479,-0.1102019263
11.32047479,-0.1129249674
11.32047479,-0.1156480086
11.32047479,-0.1183710497
11.32047479,-0.1210940909
11.32522587,-0.2027853251
11.32047479,-0.2061891265
11.32047479,-0.2089121676
11.33472803,-0.09658672059
11.33472803,-0.09930976173
11.33472803,-0.1020328029
11.33472803,-0.104755844
11.33472803,-0.1231363717
11.34898127,-0.1456014611
11.34898127,-0.1483245023
11.34898127,-0.1510475434
11.34898127,-0.1537705845
11.34898127,-0.1564936257
11.34898127,-0.1592166668
11.34898127,-0.161939708
11.34898127,-0.1646627491
11.34898127,-0.1673857902
11.34898127,-0.1701088314
11.34898127,-0.1728318725
11.34898127,-0.1755549137
11.34898127,-0.1782779548
11.34898127,-0.2123159691
11.34898127,-0.2150390102
11.34898127,-0.2177620513
11.34898127,-0.2204850925
11.34898127,-0.2232081336
11.34898127,-0.2259311748
11.34898127,-0.2286542159
11.34898127,-0.231377257
11.34898127,-0.233759918
11.37748775,-0.2014238045
11.37748775,-0.2041468456
11.37748775,-0.2068698868
11.37748775,-0.2095929279
11.37748775,-0.2572461479
11.37748775,-0.259969189
11.37748775,-0.2626922302
11.37748775,-0.2654152713
11.37748775,-0.2681383124
11.37748775,-0.2708613536
